Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	se_sense	se_antisense	failed	pe_sense	pe_antisense
SRX5029497	38582949.0	29258498.0	289296.0	189346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7635098.0	1156745.0	53966.0	75.83271563819551	38582949.0	38393603.0	99.51	189346.0	0.49	SRX5029497_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38582949.0	0.0	20-50	34.0	6.270341375724731	49.56646644609773	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	38583833	13656140	38583833	1929191650	419821	1912421745	0.8692710752713448	0.1647	0.4393	0.396		
SRX5029498	15764253.0	6988546.0	4932888.0	1608819.0	0.0	0.0	0.0	0.0	18688.0	0.0	0.0	0.0	0.0	1685609.0	503680.0	26023.0	44.33160264555511	15764253.0	14155434.0	89.79	1608819.0	10.21	SRX5029498_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15764253.0	0.0	20-101	40.0	10.447854519282432	99.3821294291585	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	15779062	6445547	15779062	1593685262	3694702	1577335490	1.0259097194311633			0.7238	0.0683	0.2079
SRX5029499	16091868.0	6022624.0	6538704.0	1784613.0	0.0	0.0	0.0	0.0	17872.0	0.0	0.0	0.0	0.0	1354021.0	353705.0	20329.0	37.42650635712398	16091868.0	14307255.0	88.91	1784613.0	11.09	SRX5029499_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16091868.0	0.0	20-101	42.0	9.785864281896076	99.2741163424905	pass	pass		pass	warn	fail	pass	warn	fail	warn	pass	2.6	16102505	5151287	16102505	1626353005	259846	1613951672	0.76252406223457			0.8929	0.0259	0.0812
SRX5029500	15581369.0	11296822.0	435684.0	1246826.0	0.0	0.0	0.0	0.0	9392.0	0.0	0.0	0.0	0.0	1907527.0	647899.0	37219.0	72.50211454462057	15581369.0	14334543.0	92.0	1246826.0	8.0	SRX5029500_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15581369.0	0.0	20-101	37.0	12.619467900480515	99.38369908318067	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	15594544	6685789	15594544	1575048944	3627209	1558703804	1.0377544178716012			0.3932	0.1099	0.497
SRX5029501	4698383.0	3172247.0	117166.0	583277.0	0.0	0.0	0.0	0.0	4855.0	0.0	0.0	0.0	0.0	614455.0	144966.0	61417.0	67.51784603341193	4698383.0	4115106.0	87.59	583277.0	12.41	SRX5029501_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4698383.0	0.0	20-75	36.0	16.92911817127908	73.97940440360013	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	4701571	23302	4701571	352617825	377609	352179413	0.1243306404036721			0.4376	0.0976	0.4648
SRX5029502	2982149.0	2131574.0	3112.0	266008.0	0.0	0.0	0.0	0.0	3583.0	0.0	0.0	0.0	0.0	434745.0	103020.0	40107.0	71.47778330324877	2982149.0	2716141.0	91.08	266008.0	8.92	SRX5029502_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2982149.0	0.0	20-75	34.0	28.22747783696248	73.96580854947221	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	2984024	9993	2984024	223801800	82408	223699714	0.0456144678014207			0.4153	0.1019	0.4828
SRX529230	3890530.0	2794903.0	5442.0	344199.0	0.0	0.0	0.0	0.0	5675.0	0.0	0.0	0.0	0.0	551343.0	137375.0	51593.0	71.83861838875423	3890530.0	3546331.0	91.15	344199.0	8.85	SRX529230_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3890530.0	0.0	20-75	34.0	26.159741232042823	73.96794267104995	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	3892776	13366	3892776	291958200	104502	291817395	0.0482277942527389			0.4181	0.1003	0.4816
SRX529231	3714759.0	2881969.0	29129.0	333818.0	0.0	0.0	0.0	0.0	4630.0	0.0	0.0	0.0	0.0	343215.0	79482.0	42516.0	77.58158739234496	3714759.0	3380941.0	91.01	333818.0	8.99	SRX529231_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3714759.0	0.0	25-75	36.0	19.35357981764011	73.97923633807738	pass	pass		pass	fail	pass	fail	warn	fail	fail	pass	2.6	3717442	12240	3717442	278808150	106259	278670311	0.0494386552186512			0.4531	0.0505	0.4963
SRX529232	3411209.0	2651420.0	15901.0	304295.0	0.0	0.0	0.0	0.0	3863.0	0.0	0.0	0.0	0.0	309413.0	91361.0	34956.0	77.72669455316283	3411209.0	3106914.0	91.08	304295.0	8.92	SRX529232_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3411209.0	0.0	24-75	35.0	19.3389250484455	73.978306811456	pass	pass		pass	fail	pass	fail	warn	fail	fail	pass	2.6	3413306	11592	3413306	255997950	100029	255879196	0.0463886527216331			0.4515	0.0525	0.496
SRX529233	3514221.0	2757312.0	23599.0	310545.0	0.0	0.0	0.0	0.0	4879.0	0.0	0.0	0.0	0.0	290888.0	85162.0	41836.0	78.4615424015735	3514221.0	3203676.0	91.16	310545.0	8.84	SRX529233_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3514221.0	0.0	20-75	34.0	26.43991620388152	73.96882779995909	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	3516436	11641	3516436	263732700	101045	263602821	0.0492464529426953			0.4555	0.0482	0.4963
SRX529234	16234797.0	4116247.0	921.0	9737145.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	2213749.0	159505.0	7186.0	25.354471632752784	16234797.0	6497652.0	40.02	9737145.0	59.98	SRX529234_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16234797.0	0.0	20-100	37.0	8.445469296064207	97.77167808134588	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	16236729	5827132	16236729	1623672900	16826380	1598949831	1.522663154629236			0.3395	0.2751	0.3854
SRX529235	16920628.0	4546698.0	19433.0	9876049.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	2309370.0	162010.0	7007.0	26.87074025857669	16920628.0	7044579.0	41.63	9876049.0	58.37	SRX529235_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16920628.0	0.0	20-100	38.0	8.551586823725133	97.73987088422489	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	16922615	7789285	16922615	1692261500	19770810	1660307427	1.8882467632809703			0.3482	0.2538	0.398
SRX529236	19853738.0	4496564.0	28680.0	12563180.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	2571632.0	186906.0	6729.0	22.648450382492204	19853738.0	7290558.0	36.72	12563180.0	63.28	SRX529236_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19853738.0	0.0	20-100	38.0	7.359344449243845	97.75990868822788	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	19856261	9162794	19856261	1985626100	23237699	1948591171	1.86515119840538			0.3277	0.2851	0.3873
SRX529237	14662698.0	4114094.0	3566.0	8801084.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	1632315.0	104367.0	7252.0	28.05823321192321	14662698.0	5861614.0	39.98	8801084.0	60.02	SRX529237_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14662698.0	0.0	20-100	38.0	8.176880828366398	97.69554498087597	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	14664505	6836066	14664505	1466450500	17375697	1438140227	1.9305304202221625			0.4135	0.2326	0.3539
SRX529238	14062025.0	3074962.0	516.0	9394652.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	1500996.0	86349.0	4526.0	21.867135067673395	14062025.0	4667373.0	33.19	9394652.0	66.81	SRX529238_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14062025.0	0.0	20-100	38.0	7.530679612421717	97.7661530256133	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	14063607	6436830	14063607	1406360700	16466701	1380167691	1.8624673599027617			0.3457	0.2532	0.4011
SRX529239	11716234.0	4038794.0	1531.0	5967639.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1568464.0	136280.0	3521.0	34.47177651112124	11716234.0	5748595.0	49.07	5967639.0	50.93	SRX529239_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11716234.0	0.0	20-100	38.0	7.980593376382453	97.96549386091128	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	11717433	4550544	11717433	1171743300	11884951	1151824298	1.6999458840515669			0.3827	0.1953	0.4221
SRX529240	15241152.0	3715614.0	1535.0	9394201.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	2004511.0	119497.0	5719.0	24.37882648240763	15241152.0	5846951.0	38.36	9394201.0	61.64	SRX529240_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15241152.0	0.0	20-100	38.0	8.045745605300343	97.60305021562677	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	15243242	7000853	15243242	1524324200	20053244	1493418436	2.027505959690202			0.33	0.2867	0.3833
SRX529241	14536076.0	2736445.0	1540.0	10303348.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1415045.0	76154.0	3528.0	18.8251973916482	14536076.0	4232728.0	29.12	10303348.0	70.88	SRX529241_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14536076.0	0.0	20-100	39.0	6.879394346550606	97.60265920458863	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	14538120	5355517	14538120	1453812000	17470601	1428400861	1.7478971834047317			0.335	0.256	0.4091
SRX5562272	15577969.0	3819893.0	1822.0	9717615.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	1923136.0	109849.0	5623.0	24.521123389063103	15577969.0	5860354.0	37.62	9717615.0	62.38	SRX5562272_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15577969.0	0.0	20-100	39.0	6.946865382643214	98.0111140290496	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	15579962	5691065	15579962	1557996200	17288523	1532079996	1.6634317850069211			0.3437	0.2652	0.3911
SRX5562273	16373952.0	4331995.0	1708.0	9596421.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	2255065.0	181705.0	6915.0	26.456624521679316	16373952.0	6777531.0	41.39	9596421.0	58.61	SRX5562273_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16373952.0	0.0	20-100	38.0	8.598019722220474	97.71963579714904	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	16376114	5748408	16376114	1637611400	18533480	1611239141	1.610410076529755			0.3442	0.264	0.3918
SRX5562274	16362362.0	5337742.0	9292.0	8372475.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	2428857.0	203111.0	10818.0	32.62207497915032	16362362.0	7989887.0	48.83	8372475.0	51.17	SRX5562274_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16362362.0	0.0	20-100	36.0	9.043669728664048	97.83959540804685	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	16364352	7500143	16364352	1636435200	18045799	1607210413	1.7858811030219832			0.4131	0.2596	0.3273
SRX5562275	15374538.0	4339923.0	1002.0	8566067.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	2263767.0	197741.0	5970.0	28.227989680080142	15374538.0	6808471.0	44.28	8566067.0	55.72	SRX5562275_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15374538.0	0.0	20-100	37.0	8.060388882138408	98.11144217796983	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	15376492	7236040	15376492	1537649200	17034764	1509348014	1.8405489366495296			0.359	0.2734	0.3677
SRX7080612	6941426.0	4978358.0	39686.0	359901.0	0.0	0.0	0.0	0.0	43156.0	0.0	0.0	0.0	0.0	1187760.0	182321.0	150244.0	71.71952852338987	6941426.0	6581525.0	94.82	359901.0	5.18	SRX7080612_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6941426.0	0.0	20-70	34.0	14.800505011776128	69.9862930181781	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	6952605	45407	6952605	486682350	1227265	485402630	0.2629476906240795			0.372	0.1443	0.4837
SRX7080613	8572091.0	6156449.0	25121.0	395787.0	0.0	0.0	0.0	0.0	41474.0	0.0	0.0	0.0	0.0	1556049.0	223970.0	173241.0	71.8196878684559	8572091.0	8176304.0	95.38	395787.0	4.62	SRX7080613_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8572091.0	0.0	20-70	34.0	15.601254473359738	69.92144110462664	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	8584742	50708	8584742	600931940	1382888	599490987	0.2397863891208711			0.3665	0.1492	0.4843
SRX7080614	8889184.0	6475772.0	33265.0	506067.0	0.0	0.0	0.0	0.0	21872.0	0.0	0.0	0.0	0.0	1440105.0	239683.0	172420.0	72.8500163794562	8889184.0	8383117.0	94.31	506067.0	5.69	SRX7080614_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8889184.0	0.0	20-70	34.0	16.00302037453427	69.89341158873525	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	8905340	72196	8905340	623373800	1830381	621461496	0.3067668227314013			0.3754	0.1369	0.4877
SRX7080615	7294605.0	5592286.0	15082.0	379705.0	0.0	0.0	0.0	0.0	34194.0	0.0	0.0	0.0	0.0	867565.0	240630.0	165143.0	76.663314874486	7294605.0	6914900.0	94.79	379705.0	5.21	SRX7080615_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7294605.0	0.0	20-70	34.0	17.18313806779321	69.93645111695561	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7303596	38247	7303596	511251720	963359	510243631	0.1971805591187057			0.4227	0.0917	0.4855
SRX7080616	7378696.0	5633166.0	36461.0	371009.0	0.0	0.0	0.0	0.0	48398.0	0.0	0.0	0.0	0.0	861958.0	237625.0	190079.0	76.34365204908835	7378696.0	7007687.0	94.97	371009.0	5.03	SRX7080616_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7378696.0	0.0	20-70	35.0	17.2688103875019	69.95505845477304	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7386071	9018	7386071	517024970	56868	516953182	0.0138848226227835			0.4239	0.0869	0.4892
SRX7080617	7841200.0	5914251.0	23829.0	491660.0	0.0	0.0	0.0	0.0	23628.0	0.0	0.0	0.0	0.0	913617.0	279718.0	194497.0	75.42533030658572	7841200.0	7349540.0	93.73	491660.0	6.27	SRX7080617_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7841200.0	0.0	20-70	34.0	17.762583135946297	69.90042672039993	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7854205	57237	7854205	549794350	1494572	548234158	0.2837773796693254			0.4278	0.0871	0.4851
SRX7122764	7567738.0	5673279.0	43145.0	393074.0	0.0	0.0	0.0	0.0	28724.0	0.0	0.0	0.0	0.0	1113100.0	182952.0	133464.0	74.96664128700016	7567738.0	7174664.0	94.81	393074.0	5.19	SRX7122764_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7567738.0	0.0	20-70	34.0	15.083679200517988	69.987271493807	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7578150	43585	7578150	530470500	1143145	529276913	0.2250053490250635			0.3915	0.127	0.4815
SRX7122765	7135160.0	5145717.0	33653.0	631429.0	0.0	0.0	0.0	0.0	11905.0	0.0	0.0	0.0	0.0	1069848.0	157356.0	85252.0	72.11775208965182	7135160.0	6503731.0	91.15	631429.0	8.85	SRX7122765_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7135160.0	0.0	20-70	34.0	19.996921840100583	69.79222582254637	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7156922	99741	7156922	500984540	2650198	498223969	0.5510291794633024			0.3886	0.1231	0.4883
SRX7122766	7912336.0	5846415.0	31750.0	425487.0	0.0	0.0	0.0	0.0	36536.0	0.0	0.0	0.0	0.0	1215096.0	215494.0	141558.0	73.8898727253241	7912336.0	7486849.0	94.62	425487.0	5.38	SRX7122766_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7912336.0	0.0	20-70	34.0	16.39604369617877	69.94036906420557	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7921870	9912	7921870	554530900	62451	554455626	0.0135743562712195			0.385	0.1249	0.4901
SRX7122767	7088065.0	5280084.0	34279.0	420234.0	0.0	0.0	0.0	0.0	25507.0	0.0	0.0	0.0	0.0	972283.0	220917.0	134761.0	74.49260129527593	7088065.0	6667831.0	94.07	420234.0	5.93	SRX7122767_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7088065.0	0.0	20-70	35.0	15.209335092859217	69.98611468715369	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7099912	49495	7099912	496993840	1332433	495605120	0.279423986422045			0.406	0.1034	0.4907
SRX7122768	8111559.0	6221388.0	32395.0	391875.0	0.0	0.0	0.0	0.0	24473.0	0.0	0.0	0.0	0.0	1005412.0	242876.0	193140.0	76.69780864566232	8111559.0	7719684.0	95.17	391875.0	4.83	SRX7122768_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8111559.0	0.0	20-70	34.0	16.779308274000517	69.93481080517321	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	8122717	39539	8122717	568590190	1169774	567374511	0.2138058343919018			0.4095	0.1028	0.4877
SRX7122769	7471453.0	5593009.0	23407.0	437188.0	0.0	0.0	0.0	0.0	35781.0	0.0	0.0	0.0	0.0	1018238.0	205104.0	158726.0	74.85838430623869	7471453.0	7034265.0	94.15	437188.0	5.85	SRX7122769_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7471453.0	0.0	20-70	35.0	15.447725527818768	69.98601450079389	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	7483594	51393	7483594	523851580	1359505	522432691	0.2708570622236168			0.3946	0.1132	0.4922
SRX7122770																		103648740.0	97539458.0	94.11	6109282.0	5.89	SRX7122770_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	103648740.0	0.0	20-51	48.0	7.596620300050231	49.80095287217191	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	104578397	42877349	104578397	5333498247	43416036	5168374377	3.095976830832921					
SRX7122771	74630430.0	10970415.0	54098465.0	2974323.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6217221.0	360182.0	9824.0	14.69965401512493	74630430.0	71656107.0	96.01	2974323.0	3.99	SRX7122771_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	74630430.0	0.0	20-51	48.0	6.107451998549756	50.01043646673347	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	75060121	29335355	75060121	3828066171	32629073	3734758746	2.437455906767292	0.6792	0.038	0.2828		
SRX7122772	52639988.0	7996358.0	38991637.0	1785979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3647154.0	210819.0	8041.0	15.190653158963483	52639988.0	50854009.0	96.61	1785979.0	3.39	SRX7122772_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52639988.0	0.0	20-51	49.0	6.090615818549966	50.00136825639094	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	52863171	20801225	52863171	2696021721	24633676	2633323701	2.325575477067902	0.702	0.0296	0.2684		
SRX7711426	67572124.0	564633.0	4860000.0	61920536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212206.0	14111.0	638.0	0.8356004911137617	67572124.0	5651588.0	8.36	61920536.0	91.64	SRX7711426_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	67572124.0	0.0	20-51	56.0	5.83697686731846	49.28886055143094	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	68113798	24306073	68113798	3473803698	61118895	3335776291	3.973379586171423	0.7037	0.014	0.2823		
SRX7711427	72431912.0	839260.0	8540176.0	62522264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495037.0	34136.0	1039.0	1.158688176007283	72431912.0	9909648.0	13.68	62522264.0	86.32	SRX7711427_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	72431912.0	0.0	20-51	55.0	4.413647561207683	49.66588961506359	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	72771991	22415543	72771991	3711371541	64125431	3601186136	2.9688594575554514	0.7345	0.0167	0.2488		
SRX7711428	75204682.0	1290101.0	9824502.0	63354962.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670657.0	62805.0	1655.0	1.7154530352245887	75204682.0	11849720.0	15.76	63354962.0	84.24	SRX7711428_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	75204682.0	0.0	20-51	55.0	4.631837793231289	49.69736007925677	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	75440124	24137717	75440124	3847446324	65323490	3740211404	2.787171307136344	0.7245	0.0199	0.2556		
SRX7711429	61837336.0	34798.0	510664.0	61264604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25831.0	1381.0	58.0	0.0562734461911489	61837336.0	572732.0	0.93	61264604.0	99.07	SRX7711429_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	61837336.0	0.0	20-51	59.0	4.15171246766652	49.78593456872075	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	62164835	18472755	62164835	3170406585	44488761	3081329802	2.809632790363385	0.7307	0.0141	0.2553		
SRX7711430	70314022.0	28264.0	437822.0	69826033.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20825.0	1043.0	35.0	0.0401968187796169	70314022.0	487989.0	0.69	69826033.0	99.31	SRX7711430_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	70314022.0	0.0	20-51	59.0	4.050013787715136	49.67340108918816	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	70761181	21920116	70761181	3608820231	45296309	3496318200	3.117418541206354	0.7394	0.0139	0.2467		
SRX7711431	92414148.0	26278.0	592520.0	91756533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37418.0	1378.0	21.0	0.0284350400546894	92414148.0	657615.0	0.71	91756533.0	99.29	SRX7711431_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	92414148.0	0.0	20-51	57.0	4.351715041339233	49.418687893979175	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	93074333	30317520	93074333	4746790983	86512218	4573299043	3.654931102324461	0.712	0.0156	0.2724		
SRX7711432	11039654.0	7913734.0	39353.0	1065872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1624402.0	389574.0	6719.0	71.68461982594745	11039654.0	9973782.0	90.35	1065872.0	9.65	SRX7711432_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11039654.0	0.0	20-75	36.0	31.944206218867016	73.3751787873062	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	11041977	4652792	11041977	828148275	1644492	817037232	1.34167314422046	0.3552	0.128	0.5168		
SRX7711433	9865284.0	7522696.0	45978.0	704384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1279428.0	305804.0	6994.0	76.2542264368669	9865284.0	9160900.0	92.86	704384.0	7.14	SRX7711433_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9865284.0	0.0	20-75	35.0	34.72496293382122	73.38597935953997	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9866268	4293769	9866268	739970100	1390200	730132826	1.3294150669060818	0.3804	0.1085	0.5111		
SRX7711434	14963282.0	8872437.0	230580.0	3123085.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2332087.0	398858.0	6235.0	59.29472558226196	14963282.0	11840197.0	79.13	3123085.0	20.87	SRX7711434_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14963282.0	0.0	20-75	36.0	34.52921063083964	72.86774438923226	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	14967541	6955288	14967541	1122565575	2524227	1099470755	2.057324802606743	0.3668	0.153	0.4803		
SRX7711435	13463159.0	7958750.0	126447.0	2528164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2414006.0	429447.0	6345.0	59.11502642136218	13463159.0	10934995.0	81.22	2528164.0	18.78	SRX7711435_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13463159.0	0.0	20-75	35.0	35.29208303273986	73.08000670570704	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	13466168	6127500	13466168	1009962600	2199386	992155593	1.763135288376025	0.3656	0.1817	0.4526		
SRX7711436	23992718.0	17208447.0	108311.0	2244899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3741581.0	674006.0	15474.0	71.72362464311047	23992718.0	21747819.0	90.64	2244899.0	9.36	SRX7711436_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23992718.0	0.0	20-75	35.0	29.216828231804516	73.2458150010349	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	23994940	10721706	23994940	1799620500	3479188	1772202017	1.5235702749551918	0.3654	0.1359	0.4987		
SRX7711437	19285997.0	14234340.0	138708.0	1549508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2799841.0	551111.0	12489.0	73.80660693870273	19285997.0	17736489.0	91.97	1549508.0	8.03	SRX7711437_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19285997.0	0.0	20-75	35.0	29.839623463075032	73.38130976583685	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	19288275	8379485	19288275	1446620625	2831098	1427274970	1.3372998190178575	0.363	0.1209	0.5162		
SRX832419	17987711.0	11230217.0	495929.0	2675744.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2838359.0	741086.0	6376.0	62.43271864885976	17987711.0	15311967.0	85.12	2675744.0	14.88	SRX832419_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17987711.0	0.0	20-75	36.0	25.98292310426466	73.3383746269884	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	17999758	7730380	17999758	1349981850	3102393	1330483850	1.4443157143186776	0.3745	0.1397	0.4858		
